kde,prefix,LogLikelihood,Bandwidth,trained.on,evaluated.on,query.size,query.id,result.file
kendall,prefix,kendalls.tau,split,query.size,query.id,result.file
ndcg,prefix,ndcg.at,split,fraction.at,at,query.size,query.id,result.file
map,prefix,map.relevant,split,fraction.relevant,relevant,query.size,query.id,result.file
precision,prefix,precision.at.relevant,split,fractions.relevant,fractions.at,relevant,at,query.size,query.id,result.file
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.1202531645569619,test,0.01,0.01,157,157,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.09414758269720096,test,0.01,0.05,157,785,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.07315521628498717,test,0.01,0.1,157,1571,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.056851930420025454,test,0.01,0.15,157,2356,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.046134266624244295,test,0.01,0.2,157,3142,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.037678207739307606,test,0.01,0.25,157,3927,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.03203224437844721,test,0.01,0.3,157,4713,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.024821002386634823,test,0.01,0.4,157,6284,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.019984725050916464,test,0.01,0.5,157,7855,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
map,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.4246468815866671,test,0.05,785,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
